File Name,Keywords
003AFA2F-DDC7-4C10-81FA-F7BC515A24FE.xml,CSW,NGDC,Geophysical Metadata,Ocean Metadata,Space Weather Metadata
0937A6F9-22F7-4902-86C6-7AC2D3F5CDA5.xml,CSW
2003EC27-E856-4119-9985-7CB7EA98BD45.xml,
4760D3C7-0D1B-434E-BE85-711C910658CB.xml,csw
4A6A1EB8-0369-4565-88C2-1D69964522DA.xml,
4E1C97D2-A003-4138-B776-9C4C9FFCCF7A.xml,CSW,NGDC,Geophysical Metadata,Ocean Metadata,Space Weather Metadata
52C43001-435E-46D5-AF84-BAE1B8E7F3F2.xml,geoscientificInformation,oceans,Earth Science,Coastal Processes,Tidal Height,Ocean Waves,Tsunamis,Tides
5F6BBAB3-DCAF-4DCA-B3EC-FCC063B38D63.xml,
6C04FF02-FC95-4685-9C6D-0833D00F21DB.xml,CSW,oceans,geoscientificinformation,Marine Geology,Water Depth,Seafloor Topography,Marine Geophysics,U.S. Geological Survey,CMGP,Coastal and Marine Geology Program
6C7A1CE0-EB1D-4EDC-8942-246D4E357827.xml,CSW
7769AEC5-B8D5-4795-8860-8AEEC8985AAF.xml,CSW
7916622E-1426-47E4-BD97-A3C109BEBD09.xml,CSW,geothermal,geoscience,ngds
869A1581-07D3-41E4-832C-1FFE02E27E1E.xml,CSW,Wyoming,
8D18D167-1217-4E29-A218-61504638AD2E.xml,CSW
942B5085-D674-4AF8-A147-86BCE8CF6A2D.xml,csw,NODC
97FA925F-5743-4F74-92D7-3EB13636BC4F.xml,CSW,NGDC,Geophysical Metadata,Ocean Metadata,Space Weather Metadata
AFC18228-7C76-4C2B-9696-3694E82342B0.xml,
B833A04D-E4F0-42F9-BC32-86E680B69EDC.xml,CSW
CE9CBBA8-EFCE-4921-96AA-A6041F44108F.xml,Index,Marine,Lacustrine,Samples,Marine Geology,Geosamples
D567AE28-EDCD-4926-85AE-E3DB97ED43B2.xml,CSW
DC1138FB-8DDE-48EC-994C-69DEFB19F1A6.xml,cinergi:activity-project
E75B4362-3DF5-4C4F-A7B5-F9DB302E43D6.xml,
E82D2249-BFC6-4194-804C-87D032F31AE9.xml,ngda,Elevation,DATA ANALYSIS AND VISUALIZATION,GEOGRAPHIC INFORMATION SYSTEMS,WEB-BASED GEOGRAPHIC INFORMATION SYSTEMS,DATA MANAGEMENT/DATA HANDLING,DATA SEARCH AND RETRIEVAL,VISUALIZATION/IMAGE PROCESSING
F7C7B122-825A-4A15-A7C4-FF8DB0C39CD1.xml,CSW,CAT,Geoportal Server,Esri
NGDC_4/044691F0-BC45-40B9-92B0-BD5F9CD41FD1.xml,Turbidity,Chlorophyll,Oxygen,Fluorescence,Scattering,Water Temperature,Conductivity,Salinity,PacIOOS,time,depth,latitude,longitude,sea_water_temperature,sea_water_salinity,mass_concentration_of_oxygen_in_sea_water,fractional_saturation_of_oxygen_in_sea_water,sea_water_turbidity,mass_concentration_of_chlorophyll_in_sea_water,sea_water_ph_reported_on_total_scale
NGDC_4/33ADEE3B-B6FB-431B-889C-72795B1419E4.xml,Oceans,Sea Surface Topography,Sea Surface Height,Ocean Circulation,Ocean Currents,Pacific Islands Ocean Observing System (PacIOOS) (http://pacioos.org),time,latitude,longitude,eastward_sea_water_velocity,northward_sea_water_velocity
NGDC_4/35F94D2A-0311-4CE8-BC16-D200E54189FA.xml,Turbidity,Chlorophyll,Oxygen,Fluorescence,Scattering,Water Temperature,Conductivity,Salinity,PacIOOS,time,depth,latitude,longitude,sea_water_temperature,sea_water_salinity,sea_water_electrical_conductivity,mass_concentration_of_oxygen_in_sea_water,sea_water_turbidity,mass_concentration_of_chlorophyll_in_sea_water
NGDC_4/7A8C2649-B6D1-4598-8ADB-77B62751FDCD.xml,Oceans,Sea Surface Topography,Sea Surface Height,Ocean Circulation,Ocean Currents,Pacific Islands Ocean Observing System (PacIOOS) (http://pacioos.org),time,depth,latitude,longitude,eastward_sea_water_velocity,northward_sea_water_velocity
NGDC_4/CC7282ED-95AD-452B-AEA6-702844B98696.xml,Turbidity,Chlorophyll,Oxygen,Fluorescence,Scattering,Water Temperature,Conductivity,Salinity,PacIOOS,time,depth,latitude,longitude,sea_water_temperature,sea_water_salinity,sea_water_electrical_conductivity,mass_concentration_of_oxygen_in_sea_water,sea_water_turbidity,mass_concentration_of_chlorophyll_in_sea_water
NGDC_4/F0DD9C9D-3610-478D-9898-1D69645BBF2C.xml,Oceans,Sea Surface Topography,Sea Surface Height,Ocean Circulation,Ocean Currents,Pacific Islands Ocean Observing System (PacIOOS) (http://pacioos.org),time,latitude,longitude,eastward_sea_water_velocity,northward_sea_water_velocity
NGDS_Geoportal/001103CC-5E0A-4405-93F4-7A0CA05D90FC.xml,geothermal,isotopes,stable isotopes,california,great basin,nevada,isotope,dissolved silica,geothermal system,united states,NBMG Web site Geothermal Documents
NGDS_Geoportal/00127006-81AA-45CB-955B-3455FACA36D8.xml,united states,texas,Texas Bureau of Economic Geology,Texas Geothermal Publications Metadata
NGDS_Geoportal/00156C42-DB8E-4E9C-8863-5AEAA549AC08.xml,geoscientificinformation,geothermal legacy,oregon,cross-section,Oregon Bibliography Metadata Compilation,Oregon Department of Geology and Mineral Resources
NGDS_Geoportal/002A0421-F80A-4A4C-8AB1-F567BBC86C5F.xml,GEOTHERMAL,DISTRICT HEATING,GEOTHERMAL MANAGEMENT,GROUND WATER RESERVIOR MANAGEMENT,INJECTION WELLS,GEOTHERMAL HEATING DISTRICTS,GEOTHERMAL ORS,Oregon,KLAMATH FALL
NGDS_Geoportal/003C3454-5BBB-4920-A1B8-8E03DAC8A04E.xml,geothermal,idaho batholith,idaho,lochsa geothermal area,holocene,cretaceous,cenozoic,geochronology,geothermal system,cross-section,Idaho Bibliography Metadata Compilations,Idaho Geological Survey
NGDS_Geoportal/004655B7-2533-41F2-A9C6-389DCBCD2109.xml,water supply,ground water,wells,temperature,purity,california,western coastal plain,California Metadata for Miscellaneous Documents and Reports
NGDS_Geoportal/0046DF75-16FE-415A-B450-DC86046A38B9.xml,geothermal,energy,idaho,boise,cenozoic,geothermal system,cross-section,geochronology,Idaho Bibliography Metadata Compilations,Idaho Geological Survey
NGDS_Geoportal/00515FBF-CF00-4BB8-A560-29B1C7BD6B34.xml,magnetic anomalies,aapg,derivative,geophysical data,precambrian,cambrian,ordovician,silurian,devonian,carboniferous,mississippian,pennsylvanian,permian,paleozoic,ohio,magnetic,geophysics,finance & economics,cross-section,geochronology,Ohio Division of Geological Survey
NGDS_Geoportal/00579110-D821-4C40-92F2-A2A83AC74DFD.xml,geologic map,california,santa paula peak,ventura county,California Geologic Map 7.5' Metadata
NGDS_Geoportal/005824BB-7442-4FD6-A3B3-EDBEDE2D84C5.xml,solid waste,groundwater,surficial materials,sand and gravel,sewage disposal,general construction,bedrock geology,vermont,burlington,middlebury,environmental,united states,cross-section,nuclear waste,fluid disposal,environmental monitoring,lithology,hydrogeology,operations,Vermont Geological Survey,WMS Services,ESRI Services
NGDS_Geoportal/0058C13F-A1CB-42CB-AA18-A9740D3C35AA.xml,metamorphic,geology garnet,vermont,paleozoic,Vermont Biblio Geothermal Metadata Compilation,Vermont Geological Survey
NGDS_Geoportal/005DC28A-11CE-47CA-870A-7BDCB6A4746F.xml,GEOTHERMAL ENERGY,DEPARTMENT OF ENERGY,GEOTHERMAL PROJECTS,DIRECT-HEAT,AGRIBUSINESS,SPACE/WATER HEATING,INDUSTRIAL PROCESSING,COMMERCIAL AND RESIDENTIAL HEATING,TEXAS,NAVARRO COLLEGE,WARM SPRINGS HOSPITAL,MONTANA,UTAH,STATE PRISON,THS HOSPITAL,MARLIN,ST. MARY'S HOSPITAL,PIERRE,SOUTH DATOKA,PHILIP SCHOOL,OREGON,KLAMATH FALLS,PON PROJECTS,ORE-IDA,ONTARIO,REXBURG,IDAHO,HOLLY SUGAR,BRAWLEY,CALIFORNIA,UTAH ROSES,GREENHOUSE,SANDY,DIAMOND RING RANCH,AQUAFARMS,MECCA,KELLY HOT SPRINGS,MONROE CITY,BOISE,ELKO,NEVADA,RENO,PAGOSA SPRINGS,COLORADO,SUSANVILLE,EL CENTRO,Soth Dakota
NGDS_Geoportal/00649DD0-3B35-4EA0-80B6-C22490AAE28F.xml,geologic,volcanics,nevada,volcanism,cross-section,united states,NBMG 1000k Geologic Map Series
NGDS_Geoportal/0069AC4F-0414-4EF1-A596-BE50CBE2DEF8.xml,structure contour,aapg,precambrian,proterozoic,ohio,cross-section,geochronology,Ohio Division of Geological Survey
NGDS_Geoportal/006A0AF4-922A-4862-8265-3A8EE62CB1AC.xml,geothermal,hawaii,geothermal system,Hawaiian Department of Natural Resources,Hawaii Geothermal Document Metadata Compilation Part 2
NGDS_Geoportal/006CA533-4661-41C0-BB4C-84616D992096.xml,direct use,geothermal,low temperature,moderate temperature,california,susanville,geothermal system,united states,NBMG Web site Geothermal Documents,Nevada
NGDS_Geoportal/007FCBB8-AF2B-45C8-A55B-7FA077832490.xml,homestretch,homestretch geothermal,llc,Nevada Power Plants,Offline Access
NGDS_Geoportal/0085A7F4-D683-4F39-B786-CE17F64136D7.xml,geothermal,rhyolite domes,idaho,blackfoot region,cenozoic,tertiary,cross-section,geothermal system,geochronology,Idaho Bibliography Metadata Compilations,Idaho Geological Survey
NGDS_Geoportal/009B09D8-2CD5-4DAC-96EE-3E530AEECB13.xml,temperature,geothermal system,hawaii,thermal springs,hot springs,geothermal,united states,Hawaiian Department of Natural Resources,WFS Services,WMS Services,ESRI Services
NGDS_Geoportal/009EBF11-90FE-4A77-A3D1-DD623BE5DA5E.xml,resource,capacity,development,electrical,hawaii,resource assessment,united states,Hawaiian Department of Natural Resources,Hawaii Geothermal Document Metadata Compilation Part 2
NGDS_Geoportal/00ADBB89-5CDB-4B77-94D7-F29C26770C2D.xml,sedimentary,and,stratigraphic,geology,vermont,paleozoic,Vermont Biblio Geothermal Metadata Compilation,Vermont Geological Survey
NGDS_Geoportal/00BC79BA-BC8F-4B10-B2BA-42EBCF7CCE9C.xml,heat convection,warm springs valley,virginia,valley and ridge province,geothermal system,conventional convective geothermal systems
NGDS_Geoportal/00DC1955-E590-464C-9535-3EED416E720A.xml,temperature,new york,borehole logs,geothermal,oil and gas,well log,geothermal system,Well Log Observation Data,New York State Geological Survey,WMS Services,WFS Services,ESRI Services
NGDS_Geoportal/00DDCA97-A1A9-4C95-BC53-1ED7CC6AA7B0.xml,casing shoe,forked wells,makeup wells,multiple-legged wells,steam production,well productivity,aidlin,california,northwest geysers,united states,well operations,reservoir monitoring,finance & economics,fluid production,well,operations,geothermal fluid,well engineering,casing,technology,geothermal area,case history,GeothermEX
